IDCliente,Cancelacion,Genero,MayorDeEdad,Pareja,Dependientes,MesesContratado,ServicioTelefonico,MultiplesLineas,ServicioInternet,SeguridadEnLinea,CopiaSeguridadEnLinea,ProteccionDispositivo,SoporteTecnico,TransmisionTelevision,TransmisionPeliculas,TipoContrato,FacturacionElectronica,MetodosPago,CargoMensual,CargoTotal,CostoDiario
6266-QHOJZ,False,Mujer,0,False,False,65,True,True,Fiber optic,True,True,False,True,False,False,Un año,True,Cheque E.,89.85,5844.65,2.9949999999999997
6267-DCFFZ,False,Mujer,1,True,False,30,True,True,Fiber optic,False,True,False,False,True,False,Mes a mes,True,Cheque E.,90.05,2627.2,3.0016666666666665
6270-OMFIW,True,Hombre,0,True,False,60,True,False,Fiber optic,False,True,False,False,True,True,Un año,True,Cheque E.,94.4,5610.25,3.146666666666667
6275-YDUVO,True,Mujer,0,False,False,2,True,False,Fiber optic,False,False,True,False,False,True,Mes a mes,True,Cheque C.,86.2,178.7,2.8733333333333335
6278-FEPBZ,False,Mujer,0,False,False,9,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,20.25,186.15,0.675
6281-FKEWS,False,Mujer,0,False,False,44,False,False,DSL,False,False,True,False,True,True,Un año,True,Cheque E.,49.05,2265.0,1.635
6283-GITPX,False,Hombre,0,False,True,71,True,False,DSL,True,True,True,True,True,False,Dos años,True,Tarjeta C.,76.9,5522.7,2.5633333333333335
6284-AHOOQ,True,Hombre,1,False,False,22,True,True,Fiber optic,False,False,False,True,True,False,Mes a mes,True,Transferencia,90.5,1910.6,3.0166666666666666
6284-KMNUF,False,Mujer,0,True,False,56,True,True,Fiber optic,True,False,False,False,True,True,Un año,True,Cheque E.,98.0,5270.6,3.2666666666666666
6285-FTQBF,False,Hombre,0,True,True,72,True,True,No,False,False,False,False,False,False,Dos años,False,Tarjeta C.,25.55,1867.7,0.8516666666666667
6286-SUUWT,False,Hombre,0,False,False,1,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,19.95,19.95,0.6649999999999999
6286-ZHAOK,False,Mujer,0,True,True,20,True,True,No,False,False,False,False,False,False,Mes a mes,True,Transferencia,25.55,507.4,0.8516666666666667
6288-CHQJB,False,Mujer,0,True,True,54,True,False,DSL,True,False,True,True,False,True,Dos años,False,Transferencia,69.95,3871.85,2.3316666666666666
6288-LBEAR,False,Mujer,0,False,False,23,True,False,Fiber optic,False,True,False,True,False,False,Mes a mes,True,Cheque C.,79.1,1783.75,2.6366666666666663
6289-CPNLD,True,Hombre,0,True,True,33,True,False,DSL,False,False,True,True,True,True,Un año,True,Cheque C.,73.9,2405.05,2.4633333333333334
6292-TOSSS,False,Hombre,0,False,False,50,True,True,No,False,False,False,False,False,False,Dos años,False,Transferencia,24.9,1195.25,0.83
6295-OSINB,False,Hombre,0,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Dos años,True,Cheque E.,109.65,7880.25,3.6550000000000002
6296-DDOOR,False,Mujer,0,False,False,19,True,False,DSL,False,True,False,False,True,False,Un año,False,Cheque E.,58.2,1045.25,1.9400000000000002
6297-NOOPG,False,Mujer,0,True,False,70,True,True,Fiber optic,False,True,True,True,True,True,Dos años,True,Cheque E.,110.5,7752.05,3.683333333333333
6298-QDFNH,True,Hombre,0,False,False,22,True,True,Fiber optic,False,True,False,False,False,False,Mes a mes,True,Cheque E.,79.35,1730.35,2.645
6300-BWMJX,False,Mujer,0,True,False,59,True,True,Fiber optic,False,False,True,True,True,False,Mes a mes,False,Cheque E.,93.35,5386.5,3.1116666666666664
6302-JGYRJ,True,Hombre,0,False,True,31,True,True,DSL,False,True,False,True,True,True,Un año,True,Cheque C.,79.45,2587.7,2.6483333333333334
6303-KFWSL,False,Mujer,0,False,False,29,True,True,DSL,False,True,False,False,False,False,Un año,True,Cheque E.,55.25,1620.2,1.8416666666666666
6304-IJFSQ,True,Hombre,0,False,False,3,True,False,DSL,False,True,False,False,False,False,Mes a mes,True,Cheque C.,49.9,130.1,1.6633333333333333
6305-YLBMM,True,Hombre,0,False,False,69,True,False,Fiber optic,False,True,True,True,True,True,Un año,True,Transferencia,104.05,7262.0,3.4683333333333333
6308-CQRBU,False,Mujer,0,True,False,71,True,True,Fiber optic,False,True,True,True,True,True,Dos años,False,Cheque E.,109.25,7707.7,3.6416666666666666
6311-UEUME,True,Mujer,0,False,False,29,True,False,Fiber optic,False,False,False,False,True,False,Mes a mes,True,Cheque E.,78.9,2384.15,2.6300000000000003
6313-GIDIT,True,Hombre,1,False,False,53,False,False,DSL,False,True,True,False,True,True,Mes a mes,True,Cheque E.,54.45,2854.55,1.8150000000000002
6317-YPKDH,True,Mujer,0,False,False,1,False,False,DSL,False,True,False,False,False,False,Mes a mes,False,Transferencia,29.95,29.95,0.9983333333333333
6319-IEJWJ,True,Hombre,0,True,True,20,True,False,Fiber optic,False,False,False,False,True,True,Mes a mes,True,Cheque E.,90.2,1776.55,3.006666666666667
6319-QSUSR,False,Mujer,0,False,True,11,True,False,No,False,False,False,False,False,False,Mes a mes,False,Tarjeta C.,19.7,216.2,0.6566666666666666
6322-HRPFA,False,Hombre,0,True,True,49,True,False,DSL,True,True,False,True,False,False,Mes a mes,False,Tarjeta C.,59.6,2970.3,1.9866666666666668
6322-PJJDJ,False,Hombre,0,True,False,49,True,False,Fiber optic,False,True,False,False,True,True,Dos años,True,Cheque E.,94.8,4690.65,3.1599999999999997
6323-AYBRX,True,Hombre,0,False,False,59,True,False,No,False,False,False,False,False,False,Dos años,False,Cheque C.,19.35,1099.6,0.645
6326-MTTXK,True,Hombre,0,False,False,8,True,True,Fiber optic,False,True,False,False,True,True,Mes a mes,False,Cheque E.,100.85,819.55,3.3616666666666664
6328-ZPBGN,True,Mujer,1,False,False,11,True,True,Fiber optic,False,False,False,False,True,True,Mes a mes,True,Transferencia,95.15,997.65,3.171666666666667
6330-JKLPC,True,Hombre,0,True,False,11,True,True,Fiber optic,False,True,False,False,False,False,Mes a mes,True,Transferencia,80.5,896.9,2.683333333333333
6331-EWIEB,True,Hombre,0,False,False,20,True,True,Fiber optic,False,False,False,False,True,False,Mes a mes,True,Cheque E.,85.25,1734.5,2.841666666666667
6331-LWDTQ,True,Hombre,0,False,False,10,True,True,DSL,False,False,False,False,True,True,Mes a mes,True,Tarjeta C.,72.15,794.25,2.4050000000000002
6332-FBZRI,False,Hombre,0,True,True,67,True,True,DSL,True,True,True,True,False,False,Un año,True,Tarjeta C.,69.35,4653.25,2.3116666666666665
6333-YDVLT,False,Hombre,0,False,False,65,True,True,Fiber optic,True,False,True,True,True,True,Un año,True,Tarjeta C.,110.0,7138.65,3.6666666666666665
6338-AVWCY,True,Hombre,0,False,False,3,False,False,DSL,False,False,True,False,True,False,Mes a mes,True,Cheque C.,40.15,130.75,1.3383333333333334
6339-DKLMK,False,Mujer,0,False,False,13,False,False,DSL,False,True,False,False,False,False,Mes a mes,True,Cheque E.,31.65,389.95,1.055
6339-RZCBJ,False,Hombre,0,False,False,48,True,False,DSL,False,True,True,True,True,True,Dos años,False,Tarjeta C.,78.9,3771.5,2.6300000000000003
6339-TBELP,False,Hombre,0,False,False,71,True,True,Fiber optic,False,False,True,True,False,False,Dos años,True,Tarjeta C.,86.4,6172.0,2.8800000000000003
6339-YPSAH,False,Hombre,0,False,False,9,True,False,Fiber optic,False,False,True,False,False,False,Mes a mes,True,Cheque E.,73.8,704.3,2.46
6340-DACFT,False,Mujer,0,True,True,50,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta C.,20.55,1070.25,0.685
6341-AEVKX,False,Mujer,0,True,False,62,True,False,Fiber optic,True,False,True,True,True,True,Un año,True,Cheque E.,104.3,6613.65,3.4766666666666666
6341-JVQGF,False,Mujer,0,True,True,31,True,False,DSL,True,False,True,True,True,True,Un año,True,Cheque C.,81.15,2545.75,2.705
6344-SFJVH,False,Mujer,0,False,False,20,False,False,DSL,False,False,False,False,False,False,Mes a mes,False,Tarjeta C.,24.9,505.95,0.83
6345-FZOQH,False,Hombre,0,True,False,69,True,False,No,False,False,False,False,False,False,Dos años,False,Cheque C.,19.9,1363.45,0.6633333333333333
6345-HOVES,False,Hombre,0,False,False,34,False,False,DSL,False,False,False,False,False,False,Mes a mes,True,Transferencia,25.05,852.7,0.8350000000000001
6345-ULYRW,True,Hombre,1,True,False,44,True,True,Fiber optic,False,True,False,False,False,True,Un año,False,Cheque C.,88.4,3912.9,2.9466666666666668
6347-DCUIK,True,Hombre,0,False,False,10,True,True,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque C.,74.15,811.8,2.4716666666666667
6348-SNFUS,False,Hombre,0,True,True,72,False,False,DSL,True,True,True,True,False,True,Dos años,True,Tarjeta C.,55.45,4179.2,1.8483333333333334
6349-JDHQP,False,Mujer,0,False,False,53,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta C.,19.85,1049.6,0.6616666666666667
6350-XFYGW,False,Hombre,1,False,False,4,True,False,Fiber optic,False,False,True,False,True,True,Mes a mes,True,Cheque E.,94.75,422.4,3.158333333333333
6351-SCJKT,False,Hombre,0,False,False,3,False,False,DSL,True,False,True,True,False,False,Mes a mes,False,Cheque C.,41.35,107.25,1.3783333333333334
6352-GIGGQ,False,Hombre,0,False,False,67,True,True,DSL,True,True,True,True,True,True,Un año,True,Transferencia,88.8,5903.15,2.96
6352-TWCAU,True,Mujer,0,False,False,35,True,True,Fiber optic,False,False,False,False,True,False,Mes a mes,True,Cheque E.,86.45,3029.1,2.881666666666667
6353-BRMMA,False,Mujer,0,True,True,54,True,True,Fiber optic,True,True,False,False,True,True,Mes a mes,True,Transferencia,104.1,5645.8,3.4699999999999998
6356-ELRKD,True,Mujer,0,False,False,1,True,False,Fiber optic,True,False,False,False,True,True,Mes a mes,True,Cheque E.,95.6,95.6,3.1866666666666665
6357-JJPQT,False,Mujer,0,False,False,3,True,False,Fiber optic,False,False,False,False,True,False,Mes a mes,True,Cheque E.,80.5,232.35,2.683333333333333
6358-LYNGM,True,Hombre,0,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,74.9,74.9,2.496666666666667
6360-SVNWV,False,Mujer,1,False,False,31,True,False,Fiber optic,True,False,False,False,False,False,Mes a mes,True,Tarjeta C.,73.55,2094.65,2.4516666666666667
6362-QHAFM,False,Hombre,0,True,False,42,True,True,Fiber optic,False,False,True,True,True,True,Un año,True,Cheque E.,108.3,4586.15,3.61
6365-HITVU,False,Mujer,0,True,True,71,True,False,DSL,True,True,True,True,True,True,Dos años,False,Tarjeta C.,87.25,6328.7,2.908333333333333
6365-MTGZX,True,Hombre,0,False,False,24,True,False,Fiber optic,False,False,False,True,True,True,Mes a mes,True,Cheque E.,96.0,2122.45,3.2
6366-XIVKZ,False,Mujer,0,True,True,13,True,False,DSL,True,False,True,False,False,True,Mes a mes,True,Cheque C.,63.15,816.8,2.105
6366-ZGQGL,True,Hombre,0,False,False,1,False,False,DSL,False,False,False,False,False,False,Mes a mes,False,Transferencia,24.8,24.8,0.8266666666666667
6368-NWMCE,False,Mujer,0,False,False,38,True,True,DSL,False,True,False,True,False,True,Mes a mes,False,Tarjeta C.,68.15,2656.3,2.271666666666667
6368-TZZDT,False,Hombre,0,True,True,4,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta C.,19.5,96.85,0.65
6369-MCAKO,False,Mujer,0,True,True,68,True,True,DSL,True,True,True,True,True,True,Dos años,True,Transferencia,89.05,6185.8,2.9683333333333333
6370-ZVHDV,False,Mujer,0,True,False,61,True,True,No,False,False,False,False,False,False,Dos años,False,Transferencia,25.3,1554.9,0.8433333333333334
6371-NZYEG,False,Hombre,0,True,True,16,True,False,DSL,True,False,True,False,True,False,Dos años,False,Cheque C.,64.25,1024.0,2.1416666666666666
6372-RFVNS,True,Mujer,0,True,False,1,True,False,Fiber optic,False,False,False,False,True,False,Mes a mes,False,Cheque E.,78.8,78.8,2.6266666666666665
6374-AFWOX,False,Hombre,0,True,False,46,True,False,DSL,True,True,True,True,False,False,Dos años,False,Cheque C.,65.65,3047.15,2.1883333333333335
6374-NTQLP,False,Hombre,1,True,True,72,True,False,Fiber optic,True,False,True,True,True,True,Dos años,True,Tarjeta C.,104.1,7447.7,3.4699999999999998
6376-GAHQE,True,Hombre,0,False,False,4,True,False,Fiber optic,False,False,False,False,True,False,Mes a mes,False,Cheque E.,77.85,299.2,2.5949999999999998
6377-KSLXC,False,Hombre,0,False,False,5,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,19.95,107.05,0.6649999999999999
6377-WHAOX,False,Mujer,0,True,False,60,True,True,Fiber optic,False,True,True,False,True,True,Mes a mes,True,Cheque E.,106.15,6411.25,3.5383333333333336
6379-RXJRQ,True,Hombre,0,True,False,10,True,False,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,70.1,659.65,2.3366666666666664
6380-ARCEH,False,Hombre,0,False,False,1,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,20.2,20.2,0.6733333333333333
6383-ZTSIW,False,Mujer,1,True,False,39,True,False,Fiber optic,True,True,False,False,True,True,Un año,False,Cheque C.,99.1,3877.95,3.3033333333333332
6384-VMJHP,False,Mujer,0,False,False,72,True,False,DSL,True,True,True,True,False,True,Dos años,True,Tarjeta C.,73.0,5265.2,2.433333333333333
6386-SZZKH,True,Mujer,0,True,True,49,True,True,Fiber optic,False,True,True,True,True,True,Dos años,True,Transferencia,107.95,5293.2,3.5983333333333336
6388-TABGU,False,Hombre,0,False,True,62,True,False,DSL,True,True,False,False,False,False,Un año,False,Transferencia,56.15,3487.95,1.8716666666666666
6390-DSAZX,True,Mujer,0,False,True,1,True,False,Fiber optic,True,False,False,False,False,False,Mes a mes,True,Cheque C.,73.6,73.6,2.453333333333333
6393-WRYZE,True,Mujer,0,True,False,34,True,True,Fiber optic,False,False,False,False,True,True,Mes a mes,True,Cheque E.,97.65,3207.55,3.2550000000000003
6394-HHHZM,False,Hombre,0,False,False,3,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,20.7,57.5,0.69
6394-MFYNG,True,Mujer,0,False,False,48,True,True,Fiber optic,False,True,True,False,True,True,Mes a mes,True,Transferencia,107.4,5121.3,3.58
6397-JNZZG,True,Mujer,1,True,False,43,False,False,DSL,False,True,True,False,True,True,Mes a mes,False,Tarjeta C.,55.55,2342.2,1.8516666666666666
6400-BWQKW,True,Mujer,0,False,False,6,True,True,Fiber optic,True,False,False,False,False,False,Mes a mes,True,Cheque E.,79.05,434.5,2.635
6402-EJMWF,False,Hombre,0,False,False,4,True,False,DSL,False,False,False,False,False,True,Mes a mes,True,Cheque C.,55.3,238.5,1.8433333333333333
6402-SSEJG,False,Mujer,0,False,False,25,False,False,DSL,True,True,True,False,True,True,Un año,False,Cheque E.,61.05,1540.2,2.0349999999999997
6402-ZFPPI,True,Mujer,1,False,False,25,True,True,Fiber optic,True,True,False,False,True,True,Mes a mes,True,Cheque C.,102.8,2660.2,3.4266666666666667
6407-GSJNL,False,Mujer,0,False,False,51,True,True,No,False,False,False,False,False,False,Dos años,False,Transferencia,24.95,1288.0,0.8316666666666667
6407-UTSLV,False,Mujer,1,False,False,2,True,False,Fiber optic,False,True,False,False,True,False,Mes a mes,True,Transferencia,83.8,163.7,2.7933333333333334
6408-OTUBZ,False,Mujer,0,False,False,66,True,True,Fiber optic,True,True,True,True,True,False,Un año,True,Transferencia,104.55,6779.05,3.485
6408-WHTEF,False,Hombre,0,True,True,72,True,True,DSL,True,True,True,True,True,True,Dos años,True,Cheque C.,89.4,6376.55,2.98
6410-LEFEN,True,Mujer,0,False,False,9,True,False,DSL,False,False,False,False,False,False,Mes a mes,False,Cheque E.,45.15,416.45,1.505
6413-XKKPU,True,Hombre,0,True,True,17,True,False,Fiber optic,True,False,True,False,True,False,Mes a mes,True,Cheque E.,89.4,1539.45,2.98
6416-JNVRK,False,Mujer,0,False,False,46,True,False,DSL,False,False,False,False,False,True,Un año,False,Tarjeta C.,55.65,2688.85,1.855
6416-TVAIH,True,Hombre,0,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,68.5,68.5,2.283333333333333
6416-YJTTB,False,Hombre,0,False,False,11,True,False,Fiber optic,True,False,True,False,False,False,Mes a mes,True,Transferencia,79.5,795.65,2.65
6418-HNFED,False,Hombre,0,True,False,51,True,False,DSL,True,True,True,True,True,True,Dos años,True,Tarjeta C.,83.25,4089.45,2.775
6418-PIQSP,False,Mujer,0,True,False,62,True,False,DSL,True,False,True,True,True,True,Dos años,False,Cheque C.,81.0,4985.9,2.7
6419-ZTTLE,False,Hombre,1,True,False,23,True,False,No,False,False,False,False,False,False,Un año,True,Cheque E.,20.75,485.2,0.6916666666666667
6421-SZVEM,False,Mujer,0,True,True,28,True,False,Fiber optic,True,False,False,False,False,True,Un año,True,Transferencia,82.85,2320.8,2.7616666666666663
6424-ELEYH,True,Mujer,0,True,False,3,True,True,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Tarjeta C.,74.75,229.5,2.4916666666666667
6425-JWTDV,False,Hombre,0,True,False,48,True,False,No,False,False,False,False,False,False,Dos años,False,Cheque C.,19.25,855.1,0.6416666666666667
6425-YQLLO,True,Mujer,1,True,False,66,True,True,Fiber optic,False,False,True,True,True,True,Un año,True,Tarjeta C.,105.95,6975.25,3.5316666666666667
6427-FEFIG,False,Mujer,0,True,True,24,True,True,DSL,True,False,True,False,True,True,Dos años,False,Tarjeta C.,78.6,1846.65,2.6199999999999997
6429-SHBCB,False,Hombre,0,False,False,19,True,True,DSL,False,False,False,False,True,True,Mes a mes,False,Cheque C.,69.6,1394.55,2.32
6432-TWQLB,True,Hombre,0,True,False,5,True,True,Fiber optic,False,True,False,True,False,False,Mes a mes,True,Cheque E.,85.4,401.1,2.8466666666666667
6434-TTGJP,False,Hombre,0,True,True,10,False,False,DSL,True,True,True,True,False,True,Dos años,False,Tarjeta C.,53.7,521.0,1.79
6435-SRWBJ,False,Mujer,0,False,False,5,True,True,Fiber optic,False,False,True,True,False,False,Mes a mes,True,Cheque E.,82.75,417.75,2.7583333333333333
6435-VWCCY,False,Hombre,1,True,False,65,True,True,Fiber optic,True,True,False,False,True,False,Dos años,True,Tarjeta C.,92.7,5968.4,3.0900000000000003
6437-UDQJM,False,Mujer,1,True,False,72,True,True,DSL,True,True,True,False,True,True,Dos años,True,Tarjeta C.,84.1,6129.65,2.8033333333333332
6437-UKHMV,True,Mujer,0,False,False,7,True,False,Fiber optic,False,False,False,False,True,False,Mes a mes,True,Cheque E.,79.7,586.05,2.6566666666666667
6439-GTPCA,True,Mujer,0,False,False,45,True,True,Fiber optic,False,False,True,True,False,False,Mes a mes,True,Cheque E.,87.25,3941.7,2.908333333333333
6439-LAJXL,False,Hombre,0,True,False,9,True,False,DSL,True,True,False,True,True,False,Mes a mes,True,Cheque C.,68.95,593.85,2.2983333333333333
6439-PKTRR,False,Mujer,0,True,True,70,True,True,DSL,True,True,True,True,True,False,Dos años,False,Cheque E.,80.7,5617.95,2.69
6440-DKQGE,False,Hombre,0,False,True,30,True,False,DSL,False,True,True,False,True,False,Un año,False,Tarjeta C.,64.5,1929.95,2.15
6445-TNRXS,False,Hombre,0,True,True,68,True,True,Fiber optic,True,True,True,True,True,True,Dos años,True,Transferencia,114.7,7849.85,3.8233333333333333
6447-EGDIV,False,Mujer,0,False,False,31,True,False,No,False,False,False,False,False,False,Un año,False,Cheque C.,20.95,683.25,0.6983333333333334
6447-GORXK,False,Hombre,0,False,True,31,False,False,DSL,False,False,False,False,False,False,Mes a mes,False,Tarjeta C.,25.0,789.2,0.8333333333333334
6457-GIRWB,True,Hombre,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,69.35,69.35,2.3116666666666665
6457-USBER,True,Hombre,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Mes a mes,True,Cheque E.,80.8,80.8,2.6933333333333334
